group_name,auc_roc,auc_pr,precision,recall,f1,optimal_threshold,n_samples,n_positives,n_negatives,tp,fp,fn,tn,tool,depth,read,deam
KRAKEN_depth40_read75_deam0.0,0.9989787581699346,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,63812.31578947369,2456,8,2448,4,2,4,2446,KRAKEN,40,75,0.0
KRAKEN_depth40_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,31898.21052631579,2456,8,2448,4,3,4,2445,KRAKEN,40,75,0.1
KRAKEN_depth40_read75_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,31875.052631578947,2456,8,2448,3,3,5,2445,KRAKEN,40,75,0.2
KRAKEN_depth40_read75_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,31848.894736842107,2456,8,2448,3,3,5,2445,KRAKEN,40,75,0.3
KRAKEN_depth40_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,31984.684210526317,2456,8,2448,4,3,4,2445,KRAKEN,40,100,0.0
KRAKEN_depth40_read100_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,31882.0,2456,8,2448,4,3,4,2445,KRAKEN,40,100,0.1
KRAKEN_depth40_read100_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,31842.78947368421,2456,8,2448,3,3,5,2445,KRAKEN,40,100,0.2
KRAKEN_depth40_read100_deam0.3,0.9986723856209151,0.5454184704184704,0.5,0.375,0.42857142857142855,31858.21052631579,2456,8,2448,3,3,5,2445,KRAKEN,40,100,0.3
KRAKEN_depth60_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,20,0.0
KRAKEN_depth60_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,20,0.1
KRAKEN_depth60_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,20,0.2
KRAKEN_depth60_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,20,0.3
KRAKEN_depth60_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,30,0.0
KRAKEN_depth60_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,30,0.1
KRAKEN_depth60_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,30,0.2
KRAKEN_depth60_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,60,30,0.3
KRAKEN_depth60_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,21472.36842105263,2456,8,2448,4,0,4,2448,KRAKEN,60,40,0.0
KRAKEN_depth60_read40_deam0.1,0.9999999999999999,1.0,1.0,0.5,0.6666666666666666,21559.36842105263,2456,8,2448,4,0,4,2448,KRAKEN,60,40,0.1
KRAKEN_depth60_read40_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,21533.947368421053,2456,8,2448,3,0,5,2448,KRAKEN,60,40,0.2
KRAKEN_depth60_read40_deam0.3,0.9999489379084968,0.9861111111111112,1.0,0.25,0.4,21500.842105263157,2456,8,2448,2,0,6,2448,KRAKEN,60,40,0.3
KRAKEN_depth60_read50_deam0.0,0.9999999999999999,1.0,1.0,0.5,0.6666666666666666,21803.684210526317,2456,8,2448,4,0,4,2448,KRAKEN,60,50,0.0
KRAKEN_depth60_read50_deam0.1,0.9999999999999999,1.0,1.0,0.375,0.5454545454545454,21788.157894736843,2456,8,2448,3,0,5,2448,KRAKEN,60,50,0.1
KRAKEN_depth60_read50_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,21856.63157894737,2456,8,2448,3,0,5,2448,KRAKEN,60,50,0.2
KRAKEN_depth60_read50_deam0.3,0.9999489379084966,0.9861111111111112,1.0,0.25,0.4,21814.473684210527,2456,8,2448,2,0,6,2448,KRAKEN,60,50,0.3
KRAKEN_depth60_read75_deam0.0,0.9989787581699348,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,95910.0,2456,8,2448,4,2,4,2446,KRAKEN,60,75,0.0
KRAKEN_depth60_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,47898.05263157895,2456,8,2448,4,3,4,2445,KRAKEN,60,75,0.1
KRAKEN_depth60_read75_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,47847.0,2456,8,2448,3,3,5,2445,KRAKEN,60,75,0.2
KRAKEN_depth60_read75_deam0.3,0.9986723856209152,0.5454184704184704,0.5,0.375,0.42857142857142855,47798.36842105263,2456,8,2448,3,3,5,2445,KRAKEN,60,75,0.3
KRAKEN_depth60_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,47909.78947368421,2456,8,2448,4,3,4,2445,KRAKEN,60,100,0.0
KRAKEN_depth60_read100_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,47876.10526315789,2456,8,2448,4,3,4,2445,KRAKEN,60,100,0.1
KRAKEN_depth60_read100_deam0.2,0.9987745098039216,0.566599025974026,0.5,0.375,0.42857142857142855,47744.89473684211,2456,8,2448,3,3,5,2445,KRAKEN,60,100,0.2
KRAKEN_depth60_read100_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,47776.63157894737,2456,8,2448,3,3,5,2445,KRAKEN,60,100,0.3
